article_positive,article_neutral,article_negative,para_positive,para_neutral,para_negative,sentence_positive,sentence_neutral,sentence_negative,type,text_segment,segment_id,BART_three,BART_five
,,,,,,0.0657365545630455,0.11425880342721939,0.8200046420097351,sentence_text,Economic stress adds to the pressure.,A12-P3-S3,Negative,Very negative
,,,,,,0.1361372172832489,0.11530391126871109,0.7485588192939758,sentence_text,A decade ago Austrian unemployment was a little over half that of Germany; now it is 50% higher.,A12-P3-S4,Negative,Very negative
,,,,,,0.20601443946361542,0.08644718676805496,0.707538366317749,sentence_text,"On May 10th Reinhold Mitterlehner, the OVP vice-chancellor, resigned and brought down the dysfunctional SPO-led grand coalition.",A12-P3-S5,Negative,Very negative
,,,,,,0.38799312710762024,0.2825019359588623,0.32950496673583984,sentence_text,Elections will take place on October 15th.,A12-P3-S6,Positive,Positive
,,,,,,0.1928340047597885,0.4133267104625702,0.3938392698764801,sentence_text,"""What is happening in this country?""",A12-P3-S7,Neutral,Neutral
,,,,,,0.6956169009208679,0.10389219969511032,0.20049087703227997,sentence_text,"marvelled Profil, a news magazine: ""Austria is unrecognisable, and redefining itself breathtakingly fast.""",A12-P3-S8,Positive,Very positive
,,,0.7439714670181274,0.07977796345949173,0.176250621676445,,,,para_text,"At the heart of the drama is Sebastian Kurz, Austria's 30-year-old foreign minister, its most popular politician and the OVP's new candidate for chancellor. In one sense, he is a product of the old-fashioned associational system, having soared through his party's ranks as head of its youth organisation. He turned the youth wing from a stagnant backwater into a dynamic network of local groups, putting on parties, pub nights, bike rides and various other opportunities for teenagers and 20-somethings to get it on with one another. In 2013 his youthful, liberal base, centred on Vienna, propelled him to the post of foreign minister. He then won over the party's right-wingers by taking a tough stance on immigration. ",A12-P4,Positive,Very positive
,,,,,,0.6777933239936829,0.07984152436256409,0.24236513674259186,sentence_text,"At the heart of the drama is Sebastian Kurz, Austria's 30-year-old foreign minister, its most popular politician and the OVP's new candidate for chancellor.",A12-P4-S0,Positive,Very positive
,,,,,,0.3829805552959442,0.1774289458990097,0.4395904839038849,sentence_text,"In one sense, he is a product of the old-fashioned associational system, having soared through his party's ranks as head of its youth organisation.",A12-P4-S1,Negative,Negative
,,,,,,0.8836925625801086,0.06593417376279831,0.05037323012948036,sentence_text,"He turned the youth wing from a stagnant backwater into a dynamic network of local groups, putting on parties, pub nights, bike rides and various other opportunities for teenagers and 20-somethings to get it on with one another.",A12-P4-S2,Positive,Very positive
,,,,,,0.6698534488677979,0.12535759806632996,0.2047889232635498,sentence_text,"In 2013 his youthful, liberal base, centred on Vienna, propelled him to the post of foreign minister.",A12-P4-S3,Positive,Very positive
,,,,,,0.4817710220813751,0.0743943303823471,0.44383466243743896,sentence_text,He then won over the party's right-wingers by taking a tough stance on immigration.,A12-P4-S4,Positive,Positive
,,,0.4580019414424896,0.17585447430610657,0.3661435842514038,,,,para_text,"Yet Mr Kurz is also determined to break Austria's old political architecture. He accepted his party's crown only after its bosses had agreed to several demands. These include the freedom to transform the OVP into a list of candidates, pick names for that list, bypass its powerful state bosses and formal interest groups (known as Bunde) and set its policies. Having soared in the polls (see chart), he is now trying to persuade prominent figures in NEOS, the Greens and civil society to join his list. Though his manifesto is a closely-guarded secret, insiders hint at liberalisations of Austria's schools, labour market and transfer payments. ""Taking money in taxes and paying it straight back in subsidies is wrong,"" Mr Kurz argues. ",A12-P5,Positive,Positive
,,,,,,0.34759920835494995,0.16369734704494476,0.4887033998966217,sentence_text,Yet Mr Kurz is also determined to break Austria's old political architecture.,A12-P5-S0,Negative,Negative
,,,,,,0.3935762643814087,0.17954711616039276,0.42687663435935974,sentence_text,He accepted his party's crown only after its bosses had agreed to several demands.,A12-P5-S1,Negative,Negative
,,,,,,0.6193762421607971,0.22311681509017944,0.15750698745250702,sentence_text,"These include the freedom to transform the OVP into a list of candidates, pick names for that list, bypass its powerful state bosses and formal interest groups (known as Bunde) and set its policies.",A12-P5-S2,Positive,Positive
,,,,,,0.7936756610870361,0.11816982924938202,0.08815447986125946,sentence_text,"Having soared in the polls (see chart), he is now trying to persuade prominent figures in NEOS, the Greens and civil society to join his list.",A12-P5-S3,Positive,Very positive
,,,,,,0.4405859410762787,0.3082660138607025,0.2511480450630188,sentence_text,"Though his manifesto is a closely-guarded secret, insiders hint at liberalisations of Austria's schools, labour market and transfer payments.",A12-P5-S4,Positive,Positive
,,,,,,0.07056451588869095,0.11164028197526932,0.8177952170372009,sentence_text,"""Taking money in taxes and paying it straight back in subsidies is wrong,"" Mr Kurz argues.",A12-P5-S5,Negative,Very negative
,,,0.3549756109714508,0.2321588546037674,0.4128654897212982,,,,para_text,"Christian Kern, the SPO leader and current chancellor, is more defensive of the old model: ""It made Austria strong"", he says. He suggests that Mr Kurz is more image than substance, and doubts whether he can escape the old OVP structures. But like his rival, Mr Kern is a businesslike type who reckons Austria's paternalist model is dying. ""In the past it ran from cradle to grave: you would spend your free time in the Alpine club, at work you would be a member of an SPO or OVP trade union, from the nurseries to the emergency services everything was parcelled up. These connections have dissolved dramatically."" Mr Kern's response is what he calls Plan A, a package of liberalising economic reforms and infrastructure investments. ",A12-P6,Negative,Negative
,,,,,,0.4256553649902344,0.23909717798233032,0.3352473974227905,sentence_text,"Christian Kern, the SPO leader and current chancellor, is more defensive of the old model: ""It made Austria strong"", he says.",A12-P6-S0,Positive,Positive
,,,,,,0.22347021102905273,0.19009852409362793,0.5864313244819641,sentence_text,"He suggests that Mr Kurz is more image than substance, and doubts whether he can escape the old OVP structures.",A12-P6-S1,Negative,Negative
,,,,,,0.38994643092155457,0.269304484128952,0.34074902534484863,sentence_text,"But like his rival, Mr Kern is a businesslike type who reckons Austria's paternalist model is dying.",A12-P6-S2,Positive,Positive
,,,,,,0.28826379776000977,0.2079758644104004,0.5037602782249451,sentence_text,"""In the past it ran from cradle to grave: you would spend your free time in the Alpine club, at work you would be a member of an SPO or OVP trade union, from the nurseries to the emergency services everything was parcelled up.",A12-P6-S3,Negative,Negative
,,,,,,0.09399952739477158,0.16413773596286774,0.7418627142906189,sentence_text,"These connections have dissolved dramatically.""",A12-P6-S4,Negative,Very negative
,,,,,,0.5875796675682068,0.23367907106876373,0.17874126136302948,sentence_text,"Mr Kern's response is what he calls Plan A, a package of liberalising economic reforms and infrastructure investments.",A12-P6-S5,Positive,Positive
,,,0.4250917434692383,0.2040049135684967,0.3709033727645874,,,,para_text,"Will Mr Kern or Mr Kurz succeed in remaking the system? Critics accuse the former of being a game-player whose grand plans amount to little. And they accuse the latter of merely rebranding the OVP. (Important tests include whether he omits unimpressive OVP placeholders from his list, whether he can persuade his party to support gay marriage and whether he can stand up to the teachers' Bund in support of education reform.) Of the two, Mr Kurz is the most ambitious. ",A12-P7,Positive,Positive
,,,,,,0.43957841396331787,0.17323316633701324,0.3871884047985077,sentence_text,Will Mr Kern or Mr Kurz succeed in remaking the system?,A12-P7-S0,Positive,Positive
